,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount_price,sale_price,profit,month,day,quarter
5923,5924,2023-11-24,Second Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10002958,250,310,2,5,15.5,294.5,44.5,November,Friday,4
5924,5925,2023-03-14,Second Class,Consumer,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001177,20,20,7,4,0.8,19.2,-0.8000000000000007,March,Tuesday,1
5925,5926,2023-07-07,Standard Class,Corporate,United States,Bellingham,Washington,98226,West,Technology,Accessories,TEC-AC-10004975,1010,1100,10,4,44.0,1056.0,46.0,July,Friday,3
5926,5927,2022-11-14,Standard Class,Corporate,United States,Decatur,Alabama,35601,South,Furniture,Tables,FUR-TA-10001086,1100,1220,8,5,61.0,1159.0,59.0,November,Monday,4
5927,5928,2023-05-03,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Office Supplies,Labels,OFF-LA-10000240,10,10,1,2,0.2,9.8,-0.1999999999999993,May,Wednesday,2
5928,5929,2022-09-12,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Furniture,Furnishings,FUR-FU-10002107,10,10,4,4,0.4,9.6,-0.40000000000000036,September,Monday,3
5929,5930,2022-12-29,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Bookcases,FUR-BO-10001519,90,90,3,4,3.6,86.4,-3.5999999999999943,December,Thursday,4
5930,5931,2022-05-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,OFF-PA-10004100,20,20,3,3,0.6,19.4,-0.6000000000000014,May,Sunday,2
5931,5932,2022-10-01,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10001363,630,680,2,2,13.6,666.4,36.39999999999998,October,Saturday,4
5932,5933,2023-03-25,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10004835,10,10,3,4,0.4,9.6,-0.40000000000000036,March,Saturday,1
5933,5934,2022-04-21,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10002018,20,20,3,2,0.4,19.6,-0.3999999999999986,April,Thursday,2
5934,5935,2022-09-11,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10003033,490,530,2,2,10.6,519.4,29.399999999999977,September,Sunday,3
5935,5936,2023-09-24,Same Day,Home Office,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10000221,30,30,5,4,1.2,28.8,-1.1999999999999993,September,Sunday,3
5936,5937,2023-07-25,Same Day,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10001198,160,180,3,3,5.4,174.6,14.599999999999994,July,Tuesday,3
5937,5938,2022-12-10,Same Day,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002564,60,70,3,3,2.1,67.9,7.900000000000006,December,Saturday,4
5938,5939,2023-03-09,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Technology,Phones,TEC-PH-10003811,90,100,1,2,2.0,98.0,8.0,March,Thursday,1
5939,5940,2022-07-18,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Labels,OFF-LA-10004178,10,10,4,2,0.2,9.8,-0.1999999999999993,July,Monday,3
5940,5941,2022-01-10,Second Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Accessories,TEC-AC-10001465,370,440,12,2,8.8,431.2,61.19999999999999,January,Monday,1
5941,5942,2023-11-18,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10000940,10,10,2,2,0.2,9.8,-0.1999999999999993,November,Saturday,4
5942,5943,2023-09-08,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10001700,190,210,4,4,8.4,201.6,11.599999999999994,September,Friday,3
5943,5944,2023-02-18,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10000771,10,10,1,4,0.4,9.6,-0.40000000000000036,February,Saturday,1
5944,5945,2022-10-16,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10002399,80,100,5,5,5.0,95.0,15.0,October,Sunday,4
5945,5946,2022-08-23,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004983,20,30,4,3,0.9,29.1,9.100000000000001,August,Tuesday,3
5946,5947,2022-12-04,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10004258,50,50,4,3,1.5,48.5,-1.5,December,Sunday,4
5947,5948,2023-12-30,Second Class,Home Office,United States,Des Moines,Iowa,50315,Central,Office Supplies,Binders,OFF-BI-10004040,30,30,5,3,0.9,29.1,-0.8999999999999986,December,Saturday,4
5948,5949,2022-10-24,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Envelopes,OFF-EN-10003862,30,40,4,3,1.2,38.8,8.799999999999997,October,Monday,4
5949,5950,2023-11-02,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Technology,Accessories,TEC-AC-10004571,280,300,3,3,9.0,291.0,11.0,November,Thursday,4
5950,5951,2023-02-11,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Appliances,OFF-AP-10000891,240,260,2,4,10.4,249.6,9.599999999999994,February,Saturday,1
5951,5952,2022-02-13,Same Day,Corporate,United States,Southaven,Mississippi,38671,South,Office Supplies,Binders,OFF-BI-10002026,210,230,6,2,4.6000000000000005,225.4,15.400000000000006,February,Sunday,1
5952,5953,2023-05-02,Standard Class,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001826,20,20,4,4,0.8,19.2,-0.8000000000000007,May,Tuesday,2
5953,5954,2022-08-08,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001231,10,10,5,5,0.5,9.5,-0.5,August,Monday,3
5954,5955,2022-10-21,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Furnishings,FUR-FU-10000409,20,20,2,5,1.0,19.0,-1.0,October,Friday,4
5955,5956,2023-07-31,Second Class,Corporate,United States,Reading,Pennsylvania,19601,East,Furniture,Bookcases,FUR-BO-10002545,430,520,4,2,10.4,509.6,79.60000000000002,July,Monday,3
5956,5957,2022-04-27,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10002756,550,680,5,3,20.400000000000002,659.6,109.60000000000002,April,Wednesday,2
5957,5958,2022-07-05,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10003842,130,150,5,4,6.0,144.0,14.0,July,Tuesday,3
5958,5959,2022-06-03,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10004459,30,30,4,3,0.9,29.1,-0.8999999999999986,June,Friday,2
5959,5960,2022-04-10,Second Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10003746,720,770,3,3,23.1,746.9,26.899999999999977,April,Sunday,2
5960,5961,2022-05-19,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003142,20,20,4,3,0.6,19.4,-0.6000000000000014,May,Thursday,2
5961,5962,2022-06-01,Second Class,Home Office,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001425,480,580,9,3,17.400000000000002,562.6,82.60000000000002,June,Wednesday,2
5962,5963,2023-07-29,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10001626,10,10,2,2,0.2,9.8,-0.1999999999999993,July,Saturday,3
5963,5964,2022-07-25,Second Class,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003625,100,120,4,2,2.4,117.6,17.599999999999994,July,Monday,3
5964,5965,2022-03-11,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Supplies,OFF-SU-10004768,20,20,3,2,0.4,19.6,-0.3999999999999986,March,Friday,1
5965,5966,2023-11-01,Standard Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000777,210,230,6,2,4.6000000000000005,225.4,15.400000000000006,November,Wednesday,4
5966,5967,2022-05-25,Standard Class,Corporate,United States,San Francisco,California,94109,West,Technology,Phones,TEC-PH-10003171,100,110,3,5,5.5,104.5,4.5,May,Wednesday,2
5967,5968,2023-08-23,First Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10001033,70,80,2,5,4.0,76.0,6.0,August,Wednesday,3
5968,5969,2023-08-01,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10000418,90,100,1,4,4.0,96.0,6.0,August,Tuesday,3
5969,5970,2022-11-08,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10001982,10,10,2,5,0.5,9.5,-0.5,November,Tuesday,4
5970,5971,2023-07-16,First Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Paper,OFF-PA-10002230,20,20,4,2,0.4,19.6,-0.3999999999999986,July,Sunday,3
5971,5972,2023-10-03,First Class,Consumer,United States,San Diego,California,92105,West,Furniture,Furnishings,FUR-FU-10003577,40,40,3,4,1.6,38.4,-1.6000000000000014,October,Tuesday,4
5972,5973,2023-01-03,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10001811,210,240,1,5,12.0,228.0,18.0,January,Tuesday,1
5973,5974,2023-03-03,Standard Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10003779,360,410,2,4,16.4,393.6,33.60000000000002,March,Friday,1
5974,5975,2023-02-14,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10000676,310,390,5,3,11.700000000000001,378.3,68.30000000000001,February,Tuesday,1
5975,5976,2023-02-22,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Storage,OFF-ST-10001496,330,360,2,3,10.8,349.2,19.19999999999999,February,Wednesday,1
5976,5977,2023-09-17,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Paper,OFF-PA-10003673,10,10,2,2,0.2,9.8,-0.1999999999999993,September,Sunday,3
5977,5978,2023-12-13,First Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10004614,490,550,10,4,22.0,528.0,38.0,December,Wednesday,4
5978,5979,2022-06-27,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Tables,FUR-TA-10001039,340,430,5,4,17.2,412.8,72.80000000000001,June,Monday,2
5979,5980,2023-05-12,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10000474,20,30,2,3,0.9,29.1,9.100000000000001,May,Friday,2
5980,5981,2022-08-23,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Furniture,Chairs,FUR-CH-10004698,140,160,2,5,8.0,152.0,12.0,August,Tuesday,3
5981,5982,2022-07-10,Standard Class,Home Office,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Storage,OFF-ST-10003327,20,20,2,3,0.6,19.4,-0.6000000000000014,July,Sunday,3
5982,5983,2022-02-27,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10000232,10,10,2,5,0.5,9.5,-0.5,February,Sunday,1
5983,5984,2023-12-26,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10003657,20,20,6,4,0.8,19.2,-0.8000000000000007,December,Tuesday,4
5984,5985,2022-02-27,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Furnishings,FUR-FU-10001185,160,190,6,5,9.5,180.5,20.5,February,Sunday,1
5985,5986,2022-11-25,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,OFF-BI-10003007,70,80,2,3,2.4,77.6,7.599999999999994,November,Friday,4
5986,5987,2023-09-15,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Storage,OFF-ST-10002485,80,90,4,2,1.8,88.2,8.200000000000003,September,Friday,3
5987,5988,2022-11-09,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Paper,OFF-PA-10001033,210,250,6,2,5.0,245.0,35.0,November,Wednesday,4
5988,5989,2023-11-14,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Office Supplies,Binders,OFF-BI-10000404,10,10,1,2,0.2,9.8,-0.1999999999999993,November,Tuesday,4
5989,5990,2023-10-24,Standard Class,Consumer,United States,Hattiesburg,Mississippi,39401,South,Furniture,Bookcases,FUR-BO-10003546,460,500,5,5,25.0,475.0,15.0,October,Tuesday,4
5990,5991,2022-04-01,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004390,1980,2360,7,5,118.0,2242.0,262.0,April,Friday,2
5991,5992,2023-06-26,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10001700,310,370,7,3,11.1,358.9,48.89999999999998,June,Monday,2
5992,5993,2022-03-01,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10003396,170,180,3,2,3.6,176.4,6.400000000000006,March,Tuesday,1
5993,5994,2022-03-07,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,OFF-ST-10001558,50,60,5,4,2.4,57.6,7.600000000000001,March,Monday,1
5994,5995,2023-06-24,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Supplies,OFF-SU-10004782,10,10,2,2,0.2,9.8,-0.1999999999999993,June,Saturday,2
5995,5996,2023-11-09,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,FUR-CH-10003298,400,460,5,4,18.400000000000002,441.6,41.60000000000002,November,Thursday,4
5996,5997,2023-10-29,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10000576,350,390,4,5,19.5,370.5,20.5,October,Sunday,4
5997,5998,2022-06-26,Same Day,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Tables,FUR-TA-10003008,260,330,3,4,13.200000000000001,316.8,56.80000000000001,June,Sunday,2
5998,5999,2023-11-12,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Furniture,Chairs,FUR-CH-10001708,280,340,3,3,10.200000000000001,329.8,49.80000000000001,November,Sunday,4
5999,6000,2023-11-30,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,OFF-PA-10000019,20,30,4,5,1.5,28.5,8.5,November,Thursday,4
6000,6001,2022-09-20,Standard Class,Corporate,United States,Caldwell,Idaho,83605,West,Office Supplies,Paper,OFF-PA-10002222,90,90,4,2,1.8,88.2,-1.7999999999999972,September,Tuesday,3
6001,6002,2022-09-02,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10002553,90,90,3,2,1.8,88.2,-1.7999999999999972,September,Friday,3
6002,6003,2023-10-08,Standard Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10002103,10,10,2,2,0.2,9.8,-0.1999999999999993,October,Sunday,4
6003,6004,2022-06-01,Standard Class,Consumer,United States,Miami,Florida,33142,South,Office Supplies,Binders,OFF-BI-10002794,10,10,1,3,0.3,9.7,-0.3000000000000007,June,Wednesday,2
6004,6005,2022-08-10,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Furnishings,FUR-FU-10002597,20,20,4,5,1.0,19.0,-1.0,August,Wednesday,3
6005,6006,2022-03-03,Standard Class,Consumer,United States,Troy,New York,12180,East,Furniture,Chairs,FUR-CH-10003535,100,110,2,3,3.3000000000000003,106.7,6.700000000000003,March,Thursday,1
6006,6007,2023-01-12,Standard Class,Corporate,United States,New Bedford,Massachusetts,2740,East,Technology,Phones,TEC-PH-10001527,110,130,3,5,6.5,123.5,13.5,January,Thursday,1
6007,6008,2022-04-30,First Class,Corporate,United States,Florence,South Carolina,29501,South,Furniture,Furnishings,FUR-FU-10004006,110,130,3,2,2.6,127.4,17.400000000000006,April,Saturday,2
6008,6009,2023-09-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10000595,60,70,3,5,3.5,66.5,6.5,September,Sunday,3
6009,6010,2023-03-21,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10000798,60,70,3,3,2.1,67.9,7.900000000000006,March,Tuesday,1
6010,6011,2023-04-08,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Machines,TEC-MA-10004002,2240,2550,6,2,51.0,2499.0,259.0,April,Saturday,2
6011,6012,2022-06-29,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10003296,230,270,3,4,10.8,259.2,29.19999999999999,June,Wednesday,2
6012,6013,2023-03-29,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10004345,260,290,3,3,8.700000000000001,281.3,21.30000000000001,March,Wednesday,1
6013,6014,2023-03-21,First Class,Home Office,United States,Los Angeles,California,90008,West,Office Supplies,Paper,OFF-PA-10004405,10,10,5,5,0.5,9.5,-0.5,March,Tuesday,1
6014,6015,2022-04-25,First Class,Home Office,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10002885,3790,4160,8,3,124.8,4035.2,245.19999999999982,April,Monday,2
6015,6016,2023-10-23,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10000747,80,90,2,4,3.6,86.4,6.400000000000006,October,Monday,4
6016,6017,2022-08-31,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001918,30,30,7,4,1.2,28.8,-1.1999999999999993,August,Wednesday,3
6017,6018,2023-05-24,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003309,20,20,3,4,0.8,19.2,-0.8000000000000007,May,Wednesday,2
6018,6019,2022-01-16,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10001977,50,60,1,3,1.8,58.2,8.200000000000003,January,Sunday,1
6019,6020,2023-03-24,Second Class,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Appliances,OFF-AP-10002892,80,90,5,2,1.8,88.2,8.200000000000003,March,Friday,1
6020,6021,2023-04-25,Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Office Supplies,Appliances,OFF-AP-10002222,20,20,2,4,0.8,19.2,-0.8000000000000007,April,Tuesday,2
6021,6022,2023-04-03,Same Day,Consumer,United States,Kenner,Louisiana,70065,South,Technology,Accessories,TEC-AC-10000158,60,70,2,5,3.5,66.5,6.5,April,Monday,2
6022,6023,2023-06-07,Standard Class,Consumer,United States,Cedar Hill,Texas,75104,Central,Office Supplies,Envelopes,OFF-EN-10002600,10,10,3,2,0.2,9.8,-0.1999999999999993,June,Wednesday,2
6023,6024,2023-12-23,First Class,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10004855,60,70,2,3,2.1,67.9,7.900000000000006,December,Saturday,4
6024,6025,2022-02-24,Second Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,OFF-AP-10000938,590,650,8,4,26.0,624.0,34.0,February,Thursday,1
